algorithm,K,seed,risk,expected_return
ECMADE-MOO,5,1023,0.0009387324076893345,0.006283466268341268
ECMADE-MOO,5,1023,0.0009534723328920333,0.006324903534871279
ECMADE-MOO,5,1023,0.00107475181596552,0.006746733185803378
ECMADE-MOO,5,1023,0.0012358007908970518,0.0071651101100378665
ECMADE-MOO,5,1023,0.0007395534046252849,0.004905840723985426
ECMADE-MOO,5,1023,0.0011102855796581738,0.006847773182932818
ECMADE-MOO,5,1023,0.0010447724194305552,0.006629355385597498
ECMADE-MOO,5,1023,0.0013581216551583016,0.007376811320497259
ECMADE-MOO,5,1023,0.0006707876211327946,0.0027545976316690458
ECMADE-MOO,5,1023,0.0008655083206351766,0.0059074501155329286
ECMADE-MOO,5,1023,0.0007705708492315696,0.00519452696855936
ECMADE-MOO,5,1023,0.0013929845361542795,0.007420047933663386
ECMADE-MOO,5,1023,0.0014249427654626752,0.007460370079001276
ECMADE-MOO,5,1023,0.0013914424448667761,0.007415404025979089
ECMADE-MOO,5,1023,0.000701118015093351,0.004042085273953767
ECMADE-MOO,5,1023,0.0006808855698556492,0.003884329061788613
ECMADE-MOO,5,1023,0.000945538292525772,0.006304852883740372
ECMADE-MOO,5,1023,0.0007050603858644366,0.004087910963046344
ECMADE-MOO,5,1023,0.0008345300800385251,0.005682581460554356
ECMADE-MOO,5,1023,0.001437351110539697,0.007504251711904074
ECMADE-MOO,5,1023,0.0011319647835979268,0.006905872055674417
ECMADE-MOO,5,1023,0.0010816927741191939,0.006762510941262998
ECMADE-MOO,5,1023,0.0009944333404563292,0.0064810960536732486
ECMADE-MOO,5,1023,0.0006736416595730607,0.0036833396547462137
ECMADE-MOO,5,1023,0.0010116830729956167,0.006538345362355826
ECMADE-MOO,5,1023,0.0009744760160294878,0.0064009909807618785
ECMADE-MOO,5,1023,0.0014279971634395935,0.007474734954174537
ECMADE-MOO,5,1024,0.0015662064413783515,0.007312375502583495
ECMADE-MOO,5,1024,0.00068100560245337,0.0038270928343349725
ECMADE-MOO,5,1024,0.0013740932157898763,0.007245024034392325
ECMADE-MOO,5,1024,0.0012931111907002644,0.0072432350636833535
ECMADE-MOO,5,1024,0.000748138190636087,0.005037021025233145
ECMADE-MOO,5,1024,0.0007478621557421742,0.004701018955634133
ECMADE-MOO,5,1024,0.0007307380412831781,0.004550125674785597
ECMADE-MOO,5,1024,0.0007261141768348133,0.0043627764856899835
ECMADE-MOO,5,1024,0.001183231354857683,0.0070694700532776215
ECMADE-MOO,5,1024,0.0008003003481117049,0.005411123362164332
ECMADE-MOO,5,1024,0.0012656081591912948,0.007197082736769675
ECMADE-MOO,5,1024,0.0008056832502898924,0.005492971215882306
ECMADE-MOO,5,1024,0.0007070428062996837,0.004179003792287834
ECMADE-MOO,5,1024,0.0007120400835806138,0.004252624333720171
ECMADE-MOO,5,1024,0.0008568828453491111,0.005849229052831741
ECMADE-MOO,5,1024,0.0012115889981591983,0.007083173163938858
ECMADE-MOO,5,1024,0.0008475619216723686,0.0057894821614012226
ECMADE-MOO,5,1024,0.0006881556363489652,0.003963351457987405
ECMADE-MOO,5,1024,0.0008426779884120376,0.005747799135149669
ECMADE-MOO,5,1024,0.0007187213582272418,0.004316814161361181
ECMADE-MOO,5,1024,0.0010517508345191924,0.00667775531055675
ECMADE-MOO,5,1024,0.0008339516127120435,0.005687690615405709
ECMADE-MOO,5,1024,0.0011343294761544855,0.006929813050204016
ECMADE-MOO,5,1024,0.0007665977318598832,0.005183726383413412
ECMADE-MOO,5,1024,0.0012430392447121753,0.007167735019918134
ECMADE-MOO,5,1024,0.0008667792450593713,0.0058903226115076405
ECMADE-MOO,5,1024,0.0009238348754273115,0.006206677514365711
ECMADE-MOO,5,1024,0.0010192367917953805,0.006576115735392105
ECMADE-MOO,5,1024,0.0010691500209228382,0.0067276632423187155
ECMADE-MOO,5,1024,0.0008227538697906038,0.005597173959821773
ECMADE-MOO,5,1024,0.0010962364402113112,0.0068173661402527175
ECMADE-MOO,5,1024,0.0010382909143706466,0.00663586793868751
ECMADE-MOO,5,1024,0.0007793715856656118,0.005301729255107048
ECMADE-MOO,5,1024,0.0011211439590773364,0.006889522461045983
ECMADE-MOO,5,1024,0.001105664555939061,0.006845379838083648
ECMADE-MOO,5,1024,0.0008186442164918766,0.005533183690182497
ECMADE-MOO,5,1024,0.0007529607574500607,0.005072330743391819
ECMADE-MOO,5,1024,0.0010602568455661161,0.006701942467683458
ECMADE-MOO,5,1024,0.0012562796494300908,0.007192010932045229
ECMADE-MOO,5,1024,0.0008732898369905213,0.005958633021369138
ECMADE-MOO,5,1024,0.0011743191590138622,0.00701670624123666
ECMADE-MOO,5,1024,0.0007401648417385803,0.004617840481128654
ECMADE-MOO,5,1024,0.000786589436815828,0.0053603375298461615
ECMADE-MOO,5,1024,0.0011652797046016975,0.006993684630087392
ECMADE-MOO,5,1024,0.0009748727886334825,0.006428838112088289
ECMADE-MOO,5,1024,0.0006989497549673269,0.004043813431277424
ECMADE-MOO,5,1024,0.0009990436010616419,0.0065002113317010595
ECMADE-MOO,5,1024,0.0010273513996873081,0.0066006736913216384
ECMADE-MOO,5,1024,0.0007442981062180179,0.004676660126759279
ECMADE-MOO,5,1024,0.000892473464758621,0.006047324992612413
ECMADE-MOO,5,1024,0.0007593638055005314,0.005122337015091704
ECMADE-MOO,5,1024,0.0007693895109253447,0.005227185701282614
ECMADE-MOO,5,1024,0.0007064945649782482,0.004089022822706326
ECMADE-MOO,5,1024,0.0011426318247168056,0.0069550515465041695
ECMADE-MOO,5,1024,0.0008704393662545135,0.005933770178178912
ECMADE-MOO,5,1024,0.0011499022021605613,0.006972274761946721
ECMADE-MOO,5,1024,0.0012274754366476063,0.007125183113172229
ECMADE-MOO,5,1024,0.0010084499275695466,0.006540887244499352
ECMADE-MOO,5,1024,0.0006989497549673269,0.004043813431277424
ECMADE-MOO,5,1024,0.0009067731371546995,0.006134934988330981
ECMADE-MOO,5,1024,0.0009028594440592312,0.00608675558357427
ECMADE-MOO,5,1024,0.0009309222155319152,0.006236076308108672
ECMADE-MOO,5,1024,0.0008824536914355146,0.006003144706319596
ECMADE-MOO,5,1024,0.0009448360934285048,0.0062804447957799025
ECMADE-MOO,5,1024,0.0006821690818496464,0.0038773223221852697
ECMADE-MOO,5,1024,0.001234650564550809,0.00713434724089022
ECMADE-MOO,5,1024,0.0008824536914355146,0.006003144706319596
ECMADE-MOO,5,1024,0.0008223215294341085,0.005548028619536249
ECMADE-MOO,5,1024,0.000786589436815828,0.0053603375298461615
ECMADE-MOO,5,1024,0.0009473620970814282,0.006316661056629662
ECMADE-MOO,5,1024,0.0009622732033375142,0.006374798045724041
ECMADE-MOO,5,1024,0.0010342304770961403,0.006620623028819814
ECMADE-MOO,5,1024,0.0010075950417856461,0.006535028815756635
ECMADE-MOO,5,1024,0.0008292175075425587,0.00564907336115956
ECMADE-MOO,5,1024,0.0007736249066274837,0.005254233945344247
ECMADE-MOO,5,1024,0.0007582688757419358,0.0051171523287773
ECMADE-MOO,5,1024,0.0009564993754381161,0.006357723886266396
ECMADE-MOO,5,1024,0.0007406248973965899,0.0046263095610453685
ECMADE-MOO,5,1024,0.0007243569419289558,0.0043566957461738985
ECMADE-MOO,5,1024,0.0007059963218773193,0.004087801051933567
ECMADE-MOO,5,1024,0.0010775274747123822,0.006762476618407859
ECMADE-MOO,5,1024,0.0011143455913873422,0.00686915903501272
ECMADE-MOO,5,1024,0.0007762648190783706,0.0052762602829466345
ECMADE-MOO,5,1024,0.001217333387387787,0.007098189121644427
ECMADE-MOO,5,1024,0.0006854695344860041,0.003940344876573683
ECMADE-MOO,5,1024,0.0009702321522269398,0.006407098330721985
ECMADE-MOO,5,1024,0.000966938764123992,0.006395363889643172
ECMADE-MOO,5,1024,0.0010881153927958273,0.00678635192740093
ECMADE-MOO,5,1024,0.0009840797715664849,0.00646117888186853
ECMADE-MOO,5,1024,0.0008979598801001534,0.006084996994348427
ECMADE-MOO,5,1025,0.0006809799557682121,0.0038196722041817046
ECMADE-MOO,5,1025,0.0012842485128816018,0.0072494188476829756
ECMADE-MOO,5,1025,0.0012842485128816018,0.0072494188476829756
ECMADE-MOO,5,1025,0.0007445285600146334,0.004998409110763527
ECMADE-MOO,5,1025,0.0007435044885405168,0.004679882058016447
ECMADE-MOO,5,1025,0.0007288547255341303,0.004396938555232254
ECMADE-MOO,5,1025,0.0006848530166637958,0.0039230950276992445
ECMADE-MOO,5,1025,0.0010677021698383567,0.006728296497659089
ECMADE-MOO,5,1025,0.0007290701713517363,0.004544938230972589
ECMADE-MOO,5,1025,0.0007179312832209826,0.004313603271779553
ECMADE-MOO,5,1025,0.001014862212874587,0.006567738587246386
ECMADE-MOO,5,1025,0.0010003311699852643,0.006515790681033329
ECMADE-MOO,5,1025,0.0009344366564702352,0.006252513255452724
ECMADE-MOO,5,1025,0.0012523716610775264,0.0071845105260279745
ECMADE-MOO,5,1025,0.000693212685384635,0.0039822670727558025
ECMADE-MOO,5,1025,0.0007091650428725584,0.004236469801886413
ECMADE-MOO,5,1025,0.001159549345037748,0.0070042237149755505
ECMADE-MOO,5,1025,0.0008523000467997186,0.005820622547915117
ECMADE-MOO,5,1025,0.00118034943361616,0.007071793249405495
ECMADE-MOO,5,1025,0.0011098136640051582,0.006865862468708765
ECMADE-MOO,5,1025,0.0007076988691721582,0.004112504859950461
ECMADE-MOO,5,1025,0.0008043658688045077,0.005493191193555571
ECMADE-MOO,5,1025,0.0012048175507642024,0.007073623712984745
ECMADE-MOO,5,1025,0.0010515401533570659,0.00668472324714082
ECMADE-MOO,5,1025,0.0011688405599610894,0.007033892741588104
ECMADE-MOO,5,1025,0.0009014622787557698,0.00611066745984864
ECMADE-MOO,5,1025,0.0012626618172713031,0.007212310487189793
ECMADE-MOO,5,1025,0.0008367656976505581,0.005732977513756723
ECMADE-MOO,5,1025,0.0007345662966318091,0.004593718994819694
ECMADE-MOO,5,1025,0.0011476366810587132,0.00697831339030225
ECMADE-MOO,5,1025,0.0008239679789384765,0.00558719196448222
ECMADE-MOO,5,1025,0.0010240677882684915,0.006599623899171683
ECMADE-MOO,5,1025,0.000770841285316848,0.0052522681026509685
ECMADE-MOO,5,1025,0.0008105417961669084,0.005527903096178973
ECMADE-MOO,5,1025,0.0010885157840867107,0.006788345698949866
ECMADE-MOO,5,1025,0.0009408524725119081,0.006282840757245851
ECMADE-MOO,5,1025,0.0009923086056040308,0.006482456995436077
ECMADE-MOO,5,1025,0.0007386385979952545,0.004643353398153076
ECMADE-MOO,5,1025,0.0008173281722718814,0.0055631128566975075
ECMADE-MOO,5,1025,0.0009719513828248859,0.006404785781457362
ECMADE-MOO,5,1025,0.0008326231855828904,0.005668312516270705
ECMADE-MOO,5,1025,0.0009116730687009234,0.006164227609879757
ECMADE-MOO,5,1025,0.0008268310330511978,0.0056576416405520105
ECMADE-MOO,5,1025,0.0009488694967686069,0.006310421900272839
ECMADE-MOO,5,1025,0.000714870435804068,0.004249191870724349
ECMADE-MOO,5,1025,0.0009667627725491106,0.006377015134297293
ECMADE-MOO,5,1025,0.0008675835642375512,0.005929656597369169
ECMADE-MOO,5,1025,0.0008613386408382853,0.00588909206815815
ECMADE-MOO,5,1025,0.000922039152979528,0.006201066406363257
ECMADE-MOO,5,1025,0.000890669033244928,0.006036881233611572
ECMADE-MOO,5,1025,0.0008587209390214922,0.005857454803594256
ECMADE-MOO,5,1025,0.0011209296157540052,0.006894656503719672
ECMADE-MOO,5,1025,0.0010308866529461134,0.006622787132736325
ECMADE-MOO,5,1025,0.00076407818687977,0.005191806490682526
ECMADE-MOO,5,1025,0.0009787809349457344,0.006441909578475503
ECMADE-MOO,5,1025,0.0007989551950466204,0.005429738069699787
ECMADE-MOO,5,1025,0.001226590367595079,0.00713045583057246
ECMADE-MOO,5,1025,0.0009593334199056585,0.006350199795489437
ECMADE-MOO,5,1025,0.0007761616069707521,0.005268381054882484
ECMADE-MOO,5,1025,0.0007493728450648372,0.005047045224177598
ECMADE-MOO,5,1025,0.0008443630012619388,0.005765595216600068
ECMADE-MOO,5,1025,0.001036912171305335,0.006646024336053907
ECMADE-MOO,5,1025,0.0011019697068027265,0.006835518292915867
ECMADE-MOO,5,1025,0.0011776640831514973,0.007059092233141481
ECMADE-MOO,5,1025,0.0012388292653613487,0.00716093398728042
ECMADE-MOO,5,1025,0.0011411018186599585,0.006958968110690376
ECMADE-MOO,5,1025,0.0012330053912800966,0.0071498227021813965
ECMADE-MOO,5,1025,0.0009521392179404665,0.006345806194437076
ECMADE-MOO,5,1025,0.0010430551022831349,0.006660934181333621
ECMADE-MOO,5,1025,0.0007858064158112886,0.005342409184724542
ECMADE-MOO,5,1025,0.0007586806801430185,0.00514015031673949
ECMADE-MOO,5,1025,0.0010782306334692136,0.006763105869095428
ECMADE-MOO,5,1025,0.0012706493556833437,0.007236902445547893
ECMADE-MOO,5,1025,0.0009146252113471479,0.006167479267632042
ECMADE-MOO,5,1025,0.0008824966631341863,0.006020512304503083
ECMADE-MOO,5,1025,0.0011019697068027265,0.006835518292915867
ECMADE-MOO,5,1025,0.0006985950600772335,0.004024580182185934
ECMADE-MOO,5,1025,0.0012745529945151347,0.0072419694061544755
ECMADE-MOO,5,1025,0.0007801159373618659,0.005312938367163506
ECMADE-MOO,5,1025,0.0007882557555185171,0.005386561982724505
ECMADE-MOO,5,1025,0.0007628142820339356,0.005178664224848132
ECMADE-MOO,5,1025,0.0007037796183995366,0.004065043961297574
ECMADE-MOO,5,1025,0.0007902599124063319,0.005401711454341068
ECMADE-MOO,5,1025,0.0010858240105145341,0.006785912626418093
ECMADE-MOO,5,1025,0.0008802852610665556,0.005973702708497984
ECMADE-MOO,5,1025,0.0011359694403233137,0.006944312145624803
ECMADE-MOO,5,1025,0.0007983312205479165,0.005410055307981812
ECMADE-MOO,5,1025,0.0008431865341627532,0.0057610743788260865
ECMADE-MOO,5,1025,0.000922039152979528,0.006201066406363257
ECMADE-MOO,5,1025,0.0009861553485442797,0.00645884841231084
ECMADE-MOO,5,1026,0.0006809610719568353,0.0038243182728226687
ECMADE-MOO,5,1026,0.001733245884091726,0.007569020043638954
ECMADE-MOO,5,1026,0.0015195425760555045,0.0074467200236990536
ECMADE-MOO,5,1026,0.001585622752170628,0.007479101495457721
ECMADE-MOO,5,1026,0.0017065330026247432,0.007520204310613633
ECMADE-MOO,5,1026,0.0013884135700485954,0.007405222110864658
ECMADE-MOO,5,1026,0.000752608995010095,0.005066688974497517
ECMADE-MOO,5,1026,0.0007523285781866111,0.004749433350535093
ECMADE-MOO,5,1026,0.000882523435879295,0.005998478839872553
ECMADE-MOO,5,1026,0.001106683347912644,0.006806635687588728
ECMADE-MOO,5,1026,0.0013131227096453515,0.007276984321112435
ECMADE-MOO,5,1026,0.0011248645380425339,0.006902206213902787
ECMADE-MOO,5,1026,0.001353039935690822,0.007372781637450792
ECMADE-MOO,5,1026,0.0007099917919325676,0.004236189142969791
ECMADE-MOO,5,1026,0.0008975800324526088,0.0060625430058816225
ECMADE-MOO,5,1026,0.0007295150942032314,0.004492005669535496
ECMADE-MOO,5,1026,0.0008390455885332555,0.005735339553213786
ECMADE-MOO,5,1026,0.0007895297975017674,0.005356127588863608
ECMADE-MOO,5,1026,0.0009528252215620185,0.006340892858589103
ECMADE-MOO,5,1026,0.0009825521908220084,0.006437757481380148
ECMADE-MOO,5,1026,0.001242169995137387,0.007168427578153767
ECMADE-MOO,5,1026,0.0008308980058598303,0.005662575333022957
ECMADE-MOO,5,1026,0.0007194549910447272,0.004325581376373035
ECMADE-MOO,5,1026,0.0007093468821460234,0.004093032390965287
ECMADE-MOO,5,1026,0.0013868355826404946,0.007378495494523958
ECMADE-MOO,5,1026,0.0006970181211642416,0.003994316631148932
ECMADE-MOO,5,1026,0.0012172972122167505,0.007116401660483492
ECMADE-MOO,5,1026,0.0007592832700204115,0.005117332856960482
ECMADE-MOO,5,1026,0.0009068124368545696,0.006099582534208419
ECMADE-MOO,5,1026,0.0008689962969270894,0.0059131397867826455
ECMADE-MOO,5,1026,0.0010482154034925058,0.006665444040563815
ECMADE-MOO,5,1026,0.001724078623028412,0.007562008261065771
ECMADE-MOO,5,1026,0.0007067626433647728,0.004088092219978626
ECMADE-MOO,5,1026,0.0011957808755135206,0.007105174495302513
ECMADE-MOO,5,1026,0.0008566821450541122,0.005839160477828642
ECMADE-MOO,5,1026,0.001274537452852702,0.00724716136770359
ECMADE-MOO,5,1026,0.0013493074345589382,0.007310165454404205
ECMADE-MOO,5,1026,0.0008479756387689589,0.005782833556893736
ECMADE-MOO,5,1026,0.0007818913010732201,0.005313648685543943
ECMADE-MOO,5,1026,0.001055453314446503,0.006693527515055865
ECMADE-MOO,5,1026,0.0007144437039070573,0.004265179958757151
ECMADE-MOO,5,1026,0.0009920009338732464,0.006486247281482522
ECMADE-MOO,5,1026,0.0009518744810434132,0.006296411328628639
ECMADE-MOO,5,1026,0.0009689570177932214,0.006403634835470899
ECMADE-MOO,5,1026,0.0007275352307634219,0.004380967346699422
ECMADE-MOO,5,1026,0.0009271493835307187,0.006218717201056044
ECMADE-MOO,5,1026,0.0008668638222795305,0.005906766380370581
ECMADE-MOO,5,1026,0.0012621304577916544,0.007193556963501393
ECMADE-MOO,5,1026,0.0006832923457196652,0.003910179643371378
ECMADE-MOO,5,1026,0.000745476775875759,0.004674871872837883
ECMADE-MOO,5,1026,0.0008051610880435881,0.005444035960781918
ECMADE-MOO,5,1026,0.0009366557145149344,0.006276849651818742
ECMADE-MOO,5,1026,0.0010656965013406154,0.006726774676566584
ECMADE-MOO,5,1026,0.0007401546817389684,0.004629226440573737
ECMADE-MOO,5,1026,0.0011340421390250706,0.006911590598011001
ECMADE-MOO,5,1026,0.0006931848256815842,0.0039546789903136485
ECMADE-MOO,5,1026,0.0010865745867966218,0.006801855834091264
ECMADE-MOO,5,1026,0.0013256274751114714,0.007294194888082325
ECMADE-MOO,5,1026,0.0007972545968989529,0.005429964978641494
ECMADE-MOO,5,1026,0.0013331019363964662,0.007307531776136832
ECMADE-MOO,5,1026,0.0007658929872301269,0.005169376723803142
ECMADE-MOO,5,1026,0.0009126952853329051,0.006156606869256702
ECMADE-MOO,5,1026,0.0007490392246061783,0.004709951578692081
ECMADE-MOO,5,1026,0.0008152867671812585,0.005550947717648764
ECMADE-MOO,5,1026,0.0010712147558738347,0.0067450029590040254
ECMADE-MOO,5,1026,0.0011486514346537421,0.006974983017887902
ECMADE-MOO,5,1026,0.0011808652036624698,0.007065745640437583
ECMADE-MOO,5,1026,0.0010331189770781245,0.006626265533276145
ECMADE-MOO,5,1026,0.0006823649319538248,0.0038804227157913334
ECMADE-MOO,5,1026,0.0007361557401054348,0.004602325796147
ECMADE-MOO,5,1026,0.0009193729897024375,0.006185585661247828
ECMADE-MOO,5,1026,0.0009325784726943815,0.006257365464079357
ECMADE-MOO,5,1026,0.001264882930316518,0.007201204838587649
ECMADE-MOO,5,1026,0.0011569232886176873,0.006991751407892823
ECMADE-MOO,5,1026,0.0011719078817268957,0.00703847579703386
ECMADE-MOO,5,1026,0.0010272248878849047,0.006590814101692254
ECMADE-MOO,5,1026,0.0007274089660473959,0.004380068662965862
ECMADE-MOO,5,1026,0.0009689570177932214,0.006403634835470899
ECMADE-MOO,5,1026,0.0007309957038153017,0.004554973768794598
ECMADE-MOO,5,1026,0.0007753994492011284,0.0052819961386311835
ECMADE-MOO,5,1026,0.0010213131340186875,0.006580398421741738
ECMADE-MOO,5,1026,0.0007737088380577983,0.005260624740485378
ECMADE-MOO,5,1026,0.0012356280869825452,0.007125798599261121
ECMADE-MOO,5,1026,0.0008205864981505617,0.00556380335865093
ECMADE-MOO,5,1026,0.0008077000365146295,0.005505049794987145
ECMADE-MOO,5,1026,0.0010119536496112924,0.006540435785237067
ECMADE-MOO,5,1026,0.0012347896485071146,0.007118370470407776
ECMADE-MOO,5,1026,0.0008218323522336314,0.005603928048800207
ECMADE-MOO,5,1026,0.0012734340606680356,0.007245209441485141
ECMADE-MOO,5,1026,0.0009979926087877041,0.006505814087388054
ECMADE-MOO,5,1027,0.0006769669235419983,0.0037642014288840767
ECMADE-MOO,5,1027,0.0014182085640531373,0.007529991220604589
ECMADE-MOO,5,1027,0.0007408431151360965,0.004973334265252123
ECMADE-MOO,5,1027,0.0007401332438160253,0.004655579128213659
ECMADE-MOO,5,1027,0.00131597697022679,0.007386516792177418
ECMADE-MOO,5,1027,0.0007087226728079352,0.004232304070546845
ECMADE-MOO,5,1027,0.001345398878844007,0.007389343271753412
ECMADE-MOO,5,1027,0.0012582117850380658,0.00724330241781377
ECMADE-MOO,5,1027,0.0007047063200518065,0.004106737869582062
ECMADE-MOO,5,1027,0.0007459924241047971,0.005015022342172855
ECMADE-MOO,5,1027,0.0008702193321953027,0.005949506243070153
ECMADE-MOO,5,1027,0.0007550134732777038,0.005116033673449353
ECMADE-MOO,5,1027,0.0007257802497701584,0.004506081547450519
ECMADE-MOO,5,1027,0.0008322902742927598,0.005684877781636306
ECMADE-MOO,5,1027,0.0008831507880773048,0.0059982155422300745
ECMADE-MOO,5,1027,0.0011561369547916879,0.007011625389523671
ECMADE-MOO,5,1027,0.0007254945913492954,0.004385140680116672
ECMADE-MOO,5,1027,0.0012780758813436982,0.00728809576920829
ECMADE-MOO,5,1027,0.0009711914959006787,0.00642072989574498
ECMADE-MOO,5,1027,0.0006796198784183427,0.0038504339422981712
ECMADE-MOO,5,1027,0.001049424773975694,0.006693328806972674
ECMADE-MOO,5,1027,0.0010051705199816824,0.006542555145632395
ECMADE-MOO,5,1027,0.0010872253521945487,0.0068138465396290065
ECMADE-MOO,5,1027,0.0012981509433696722,0.007335619285895714
ECMADE-MOO,5,1027,0.0009191285776775564,0.006206847556926548
ECMADE-MOO,5,1027,0.0009476031033035426,0.006331288904196746
ECMADE-MOO,5,1027,0.0006874349524140209,0.003962804060659688
ECMADE-MOO,5,1027,0.0007154962299517737,0.00429945420916302
ECMADE-MOO,5,1027,0.0011862275372338427,0.007092807400841696
ECMADE-MOO,5,1027,0.0013560146460890325,0.007420563816458563
ECMADE-MOO,5,1027,0.0012303584375266642,0.007172230855034015
ECMADE-MOO,5,1027,0.0010614576241117224,0.00673034754763026
ECMADE-MOO,5,1027,0.0012155165804233405,0.007165838851641742
ECMADE-MOO,5,1027,0.0008616251485200063,0.005893262766238977
ECMADE-MOO,5,1027,0.0013705164808036796,0.007430788363537957
ECMADE-MOO,5,1027,0.0009847419176730121,0.006460163313651709
ECMADE-MOO,5,1027,0.0009297660492423871,0.006262610314361471
ECMADE-MOO,5,1027,0.0013958364458754452,0.007501388411210675
ECMADE-MOO,5,1027,0.0010378061668304907,0.00666799417976418
ECMADE-MOO,5,1027,0.0006966949564082294,0.004019307979229755
ECMADE-MOO,5,1027,0.0006834640202299495,0.0039138619173890495
ECMADE-MOO,5,1027,0.0007901125407595105,0.005377696622718397
ECMADE-MOO,5,1027,0.0013837022175266728,0.007440255004840542
ECMADE-MOO,5,1027,0.0008063074843747045,0.005493307687715825
ECMADE-MOO,5,1027,0.0009120727634112486,0.006179032304488415
ECMADE-MOO,5,1027,0.0007306385763456882,0.004562525853340237
ECMADE-MOO,5,1027,0.0008390123241591883,0.005739855351325944
ECMADE-MOO,5,1027,0.0008890076234445974,0.0060566809264567065
ECMADE-MOO,5,1027,0.0011184599941672017,0.006908521067513648
ECMADE-MOO,5,1027,0.0014136790734026916,0.007516952321624127
ECMADE-MOO,5,1027,0.0011978523728101488,0.007122277288050089
ECMADE-MOO,5,1027,0.0008226971002636958,0.005619637959921091
ECMADE-MOO,5,1027,0.0007226755087609378,0.004331302425027366
ECMADE-MOO,5,1027,0.0009926035086439938,0.006506101465584549
ECMADE-MOO,5,1027,0.00120444621471972,0.007142305925089098
ECMADE-MOO,5,1027,0.0009605030304415372,0.006347712247554007
ECMADE-MOO,5,1027,0.0008126439416399886,0.005528074522732097
ECMADE-MOO,5,1027,0.0012412445728538725,0.007201298030704417
ECMADE-MOO,5,1027,0.0012438653761837923,0.007232518752564402
ECMADE-MOO,5,1027,0.0007007421702131234,0.004050455691267631
ECMADE-MOO,5,1027,0.0009630182302549585,0.006386011578409749
ECMADE-MOO,5,1027,0.0010299957791085827,0.00659076627586352
ECMADE-MOO,5,1027,0.0008540764811063594,0.005836536438261592
ECMADE-MOO,5,1027,0.0013902246611449834,0.007479050879624229
ECMADE-MOO,5,1027,0.0007666951500911886,0.0052189359426021344
ECMADE-MOO,5,1027,0.0011421792895016357,0.006963491607562083
ECMADE-MOO,5,1027,0.0008191477168142374,0.00556064002245525
ECMADE-MOO,5,1027,0.0007969878791068929,0.005445461638180598
ECMADE-MOO,5,1027,0.0008941952887338065,0.006086667026701714
ECMADE-MOO,5,1027,0.001030642906298463,0.006632573375688105
ECMADE-MOO,5,1027,0.0008463104205319064,0.005784651411272782
ECMADE-MOO,5,1027,0.0010709433358508092,0.006746315139480566
ECMADE-MOO,5,1027,0.0007745773025017422,0.005263227693936681
ECMADE-MOO,5,1027,0.0012828908448812956,0.007304665841837139
ECMADE-MOO,5,1027,0.000938645429794996,0.006285785564316139
ECMADE-MOO,5,1027,0.0012944426804107705,0.007318405451323051
ECMADE-MOO,5,1027,0.0009045007919465616,0.00613487170506303
ECMADE-MOO,5,1027,0.0011310215827365572,0.006931726484037737
ECMADE-MOO,5,1027,0.0010709433358508092,0.006746315139480566
ECMADE-MOO,5,1027,0.0007979801715149385,0.005455196394926403
ECMADE-MOO,5,1027,0.0008562721989023259,0.0058590114357181915
ECMADE-MOO,5,1027,0.0007347554428908794,0.00460673485940876
ECMADE-MOO,5,1027,0.0010135078467413043,0.00658237644196592
ECMADE-MOO,5,1027,0.0007856514768980387,0.005351894085161178
ECMADE-MOO,5,1027,0.001014812173244373,0.0065878448745286065
ECMADE-MOO,5,1027,0.0010990592287376452,0.006841517914793442
ECMADE-MOO,5,1027,0.000987136155568297,0.006498331732820687
ECMADE-MOO,5,1027,0.00111294315204299,0.006881091736805946
ECMADE-MOO,5,1027,0.0008442620886429737,0.005769827110205528
ECMADE-MOO,5,1027,0.0007649808373050694,0.005190030721161996
ECMADE-MOO,5,1028,0.0006811226662900635,0.0038265604267483143
ECMADE-MOO,5,1028,0.0012817445635646897,0.007265215732479853
ECMADE-MOO,5,1028,0.0012817445635646897,0.007265215732479853
ECMADE-MOO,5,1028,0.0007468307022632203,0.005023349468241506
ECMADE-MOO,5,1028,0.0007466581474609346,0.004699378641878686
ECMADE-MOO,5,1028,0.0008912782779150457,0.006033061362083704
ECMADE-MOO,5,1028,0.0007296171899869848,0.004400503762745577
ECMADE-MOO,5,1028,0.0007093648724796805,0.004109443586545038
ECMADE-MOO,5,1028,0.0011748747293918358,0.0070451899489358165
ECMADE-MOO,5,1028,0.0009578178294495151,0.00636154186172933
ECMADE-MOO,5,1028,0.0010809854862477407,0.006767164193646451
ECMADE-MOO,5,1028,0.000973829602270373,0.006406633618068148
ECMADE-MOO,5,1028,0.0009244191591844076,0.006203002046112446
ECMADE-MOO,5,1028,0.000794639688254298,0.005369404131753224
ECMADE-MOO,5,1028,0.0007297803001055976,0.0045421364849407495
ECMADE-MOO,5,1028,0.001250441575500361,0.007191194716889792
ECMADE-MOO,5,1028,0.0008786715796693183,0.005948318272094959
ECMADE-MOO,5,1028,0.0011956713928569073,0.007054694773566896
ECMADE-MOO,5,1028,0.0009349069703122561,0.0062471776906969124
ECMADE-MOO,5,1028,0.0009139196971654073,0.006162510291454033
ECMADE-MOO,5,1028,0.0007220952027649536,0.004348336863066502
ECMADE-MOO,5,1028,0.0008368516960139919,0.005687213851201035
ECMADE-MOO,5,1028,0.00100836008173375,0.00653434196626974
ECMADE-MOO,5,1028,0.0006999955797058181,0.004057132085731217
